Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,Relative Humidity,Surface Albedo,Wind Speed
2002,1,1,0,30,23.900000000000002,0,0,93.13,0.16,1
2002,1,1,1,30,23.400000000000002,0,0,94.21000000000001,0.16,1.1
2002,1,1,2,30,23,0,0,95.11,0.16,1.3
2002,1,1,3,30,22.700000000000003,0,0,95.82000000000001,0.16,1.6
2002,1,1,4,30,22.5,0,0,96.26,0.16,1.8
2002,1,1,5,30,22.3,0,0,97.01,0.16,1.9000000000000001
2002,1,1,6,30,22.1,0,0,97.96000000000001,0.16,1.7000000000000002
2002,1,1,7,30,22.1,0,0,97.92,0.16,1.3
2002,1,1,8,30,22.5,0,0,95.98,0.16,1.5
2002,1,1,9,30,23.3,54,2,93.45,0.16,2.2
2002,1,1,10,30,24.5,242,70,89.47,0.16,2.9000000000000004
2002,1,1,11,30,26,314,61,82.52,0.16,3.5
2002,1,1,12,30,27.400000000000002,295,1,74.01,0.16,3.8000000000000003
2002,1,1,13,30,28.400000000000002,456,57,67.56,0.16,3.8000000000000003
2002,1,1,14,30,29,499,127,64.55,0.16,3.6
2002,1,1,15,30,29.400000000000002,506,182,62.63,0.16,3.3000000000000003
2002,1,1,16,30,29.5,242,664,61.93,0.16,2.9000000000000004
2002,1,1,17,30,29.200000000000003,364,89,63.03,0.16,2.4000000000000004
2002,1,1,18,30,28.6,237,335,65.91,0.16,1.9000000000000001
2002,1,1,19,30,27.700000000000003,201,186,72.12,0.16,1.3
2002,1,1,20,30,26.400000000000002,63,40,80.19,0.16,0.8
2002,1,1,21,30,25.400000000000002,0,0,90.13,0.16,0.6000000000000001
2002,1,1,22,30,24.900000000000002,0,0,92.07000000000001,0.16,0.6000000000000001
2002,1,1,23,30,24.5,0,0,93.71000000000001,0.16,0.7000000000000001
2002,1,2,0,30,24.1,0,0,94.55,0.16,0.9
2002,1,2,1,30,23.8,0,0,95.46000000000001,0.16,0.9
2002,1,2,2,30,23.400000000000002,0,0,96.9,0.16,0.9
2002,1,2,3,30,23,0,0,98.25,0.16,0.7000000000000001
2002,1,2,4,30,22.700000000000003,0,0,98.51,0.16,0.5
2002,1,2,5,30,22.6,0,0,97.91,0.16,0.5
2002,1,2,6,30,22.5,0,0,97.98,0.16,0.5
2002,1,2,7,30,22.3,0,0,98.4,0.16,0.7000000000000001
2002,1,2,8,30,22.6,0,0,96.13,0.16,1.2000000000000002
2002,1,2,9,30,23.400000000000002,76,8,93.62,0.16,1.8
2002,1,2,10,30,24.5,164,3,89.25,0.16,2.3000000000000003
2002,1,2,11,30,25.900000000000002,354,125,81.38,0.16,2.6
2002,1,2,12,30,27.400000000000002,249,1,72.34,0.16,2.9000000000000004
2002,1,2,13,30,28.6,375,341,65.3,0.16,3
2002,1,2,14,30,29.400000000000002,424,45,61.06,0.16,3.2
2002,1,2,15,30,29.8,430,58,59.42,0.16,3.2
2002,1,2,16,30,29.900000000000002,423,100,59.4,0.16,3.2
2002,1,2,17,30,29.6,292,424,60.82,0.16,3.1
2002,1,2,18,30,29.1,232,402,63.06,0.16,2.8000000000000003
2002,1,2,19,30,28.1,182,260,68.02,0.16,2.3000000000000003
2002,1,2,20,30,26.5,47,527,79.10000000000001,0.16,1.6
2002,1,2,21,30,25.1,0,0,88.28,0.16,1.6
2002,1,2,22,30,24.5,0,0,90.27,0.16,2.1
2002,1,2,23,30,24,0,0,92.32000000000001,0.16,2.5
2002,1,3,0,30,23.5,0,0,94.71000000000001,0.16,2.7
2002,1,3,1,30,23.1,0,0,96.3,0.16,2.7
2002,1,3,2,30,22.8,0,0,97.17,0.16,2.6
2002,1,3,3,30,22.6,0,0,97.43,0.16,2.6
2002,1,3,4,30,22.400000000000002,0,0,97.86,0.16,2.4000000000000004
2002,1,3,5,30,22.200000000000003,0,0,98.29,0.16,2.3000000000000003
2002,1,3,6,30,22.1,0,0,98.29,0.16,2.2
2002,1,3,7,30,22,0,0,98.22,0.16,2.2
2002,1,3,8,30,22.3,0,0,96.24000000000001,0.16,2.6
2002,1,3,9,30,23.200000000000003,3,0,93.43,0.16,3.3000000000000003
2002,1,3,10,30,24.3,203,75,89.96000000000001,0.16,3.9000000000000004
2002,1,3,11,30,25.5,222,23,84.65,0.16,4.4
2002,1,3,12,30,26.5,368,89,79.06,0.16,4.6000000000000005
2002,1,3,13,30,27.200000000000003,337,1,74.95,0.16,4.6000000000000005
2002,1,3,14,30,27.700000000000003,439,152,72.47,0.16,4.3
2002,1,3,15,30,27.900000000000002,333,459,71.74,0.16,4
2002,1,3,16,30,27.900000000000002,146,0,72.22,0.16,3.5
2002,1,3,17,30,27.400000000000002,189,2,75.75,0.16,2.9000000000000004
2002,1,3,18,30,26.8,162,3,80.81,0.16,2.3000000000000003
2002,1,3,19,30,25.900000000000002,148,15,86.95,0.16,1.7000000000000002
2002,1,3,20,30,25,96,139,93.44,0.16,1.3
2002,1,3,21,30,24.3,0,0,95.7,0.16,1.4000000000000001
2002,1,3,22,30,24.1,0,0,95.76,0.16,1.6
2002,1,3,23,30,23.8,0,0,96.71000000000001,0.16,1.9000000000000001
2002,1,4,0,30,23.6,0,0,97.35000000000001,0.16,2
2002,1,4,1,30,23.400000000000002,0,0,97.75,0.16,2.1
2002,1,4,2,30,23.1,0,0,98.47,0.16,2.1
2002,1,4,3,30,22.900000000000002,0,0,98.63,0.16,2.1
2002,1,4,4,30,22.700000000000003,0,0,98.63,0.16,2.1
2002,1,4,5,30,22.6,0,0,98.38,0.16,2.2
2002,1,4,6,30,22.5,0,0,98.31,0.16,2.2
2002,1,4,7,30,22.400000000000002,0,0,98.43,0.16,2.3000000000000003
2002,1,4,8,30,22.700000000000003,0,0,96.36,0.16,2.6
2002,1,4,9,30,23.200000000000003,55,3,95.21000000000001,0.16,3.2
2002,1,4,10,30,23.700000000000003,82,0,94.02,0.16,3.7
2002,1,4,11,30,24.3,334,81,90.59,0.16,4.1000000000000005
2002,1,4,12,30,25,426,136,85.8,0.16,4.2
2002,1,4,13,30,26,383,318,79.39,0.16,4.2
2002,1,4,14,30,27,98,974,74.11,0.16,4
2002,1,4,15,30,27.700000000000003,444,175,71.37,0.16,3.8000000000000003
2002,1,4,16,30,28.1,290,514,69.82000000000001,0.16,3.5
2002,1,4,17,30,28,235,538,70.37,0.16,3.1
2002,1,4,18,30,27.6,147,2,72.78,0.16,2.6
2002,1,4,19,30,26.900000000000002,151,16,77.68,0.16,2
2002,1,4,20,30,25.5,67,5,86.52,0.16,1.3
2002,1,4,21,30,24.400000000000002,0,0,93.3,0.16,1.2000000000000002
2002,1,4,22,30,23.900000000000002,0,0,94.54,0.16,1.4000000000000001
2002,1,4,23,30,23.5,0,0,95.56,0.16,1.8
2002,1,5,0,30,23.200000000000003,0,0,96.3,0.16,2
2002,1,5,1,30,22.8,0,0,97.78,0.16,2.1
2002,1,5,2,30,22.5,0,0,98.48,0.16,2.1
2002,1,5,3,30,22.3,0,0,98.63,0.16,2
2002,1,5,4,30,22.1,0,0,98.87,0.16,1.9000000000000001
2002,1,5,5,30,22,0,0,98.55,0.16,1.9000000000000001
2002,1,5,6,30,21.900000000000002,0,0,98.56,0.16,2
2002,1,5,7,30,21.900000000000002,0,0,98.24000000000001,0.16,2
