Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,Relative Humidity,Surface Albedo,Wind Speed
2015,1,1,0,30,25.3,0,0,66.78,0.17,2.3000000000000003
2015,1,1,1,30,24.3,0,0,69.93,0.17,2.3000000000000003
2015,1,1,2,30,23.3,0,0,74.55,0.17,2.1
2015,1,1,3,30,22.5,0,0,78.9,0.17,1.9000000000000001
2015,1,1,4,30,21.8,0,0,82.54,0.17,1.7000000000000002
2015,1,1,5,30,21.200000000000003,0,0,85.18,0.17,1.6
2015,1,1,6,30,20.700000000000003,0,0,86.88,0.17,1.6
2015,1,1,7,30,20.5,0,0,86.94,0.17,1.8
2015,1,1,8,30,21.3,0,0,82.33,0.17,2.4000000000000004
2015,1,1,9,30,23.6,53,571,71.32000000000001,0.17,2.9000000000000004
2015,1,1,10,30,27,76,799,57.04,0.17,2.8000000000000003
2015,1,1,11,30,30.200000000000003,89,906,44.62,0.17,2.3000000000000003
2015,1,1,12,30,32.5,97,964,36.92,0.17,1.7000000000000002
2015,1,1,13,30,34.300000000000004,103,997,31.78,0.17,1.5
2015,1,1,14,30,35.4,106,1010,28.43,0.17,1.8
2015,1,1,15,30,36.1,105,1011,25.96,0.17,2
2015,1,1,16,30,36.2,101,1000,24.71,0.17,2.2
2015,1,1,17,30,35.9,95,970,24.23,0.17,2.4000000000000004
2015,1,1,18,30,35,84,916,24.68,0.17,2.4000000000000004
2015,1,1,19,30,33.1,70,812,27.87,0.17,2
2015,1,1,20,30,29.5,46,585,43.56,0.17,1.5
2015,1,1,21,30,26.6,0,0,60.17,0.17,1.6
2015,1,1,22,30,25.5,0,0,61.08,0.17,2
2015,1,1,23,30,24.700000000000003,0,0,63.24,0.17,2.3000000000000003
2015,1,2,0,30,23.900000000000002,0,0,66.39,0.17,2.4000000000000004
2015,1,2,1,30,23,0,0,70.08,0.17,2.3000000000000003
2015,1,2,2,30,22.200000000000003,0,0,73.2,0.17,2
2015,1,2,3,30,21.400000000000002,0,0,76.67,0.17,1.8
2015,1,2,4,30,20.700000000000003,0,0,79.75,0.17,1.7000000000000002
2015,1,2,5,30,20.200000000000003,0,0,81.8,0.17,1.7000000000000002
2015,1,2,6,30,19.6,0,0,84.52,0.17,1.7000000000000002
2015,1,2,7,30,19.3,0,0,86.32000000000001,0.17,1.7000000000000002
2015,1,2,8,30,20.3,0,0,82.03,0.17,2.2
2015,1,2,9,30,23.3,53,570,69.02,0.17,3
2015,1,2,10,30,27,78,789,57.47,0.17,3.1
2015,1,2,11,30,30.3,92,894,45.72,0.17,2.4000000000000004
2015,1,2,12,30,32.800000000000004,98,956,36.96,0.17,1.4000000000000001
2015,1,2,13,30,34.5,107,982,32.2,0.17,1.3
2015,1,2,14,30,35.7,114,989,29.64,0.17,1.7000000000000002
2015,1,2,15,30,36.300000000000004,114,989,28.310000000000002,0.17,2.1
2015,1,2,16,30,36.4,113,970,27.45,0.17,2.3000000000000003
2015,1,2,17,30,36.1,385,17,27.11,0.17,2.4000000000000004
2015,1,2,18,30,35.300000000000004,94,886,27.37,0.17,2.4000000000000004
2015,1,2,19,30,33.5,75,785,29.98,0.17,1.9000000000000001
2015,1,2,20,30,30.1,48,566,45.410000000000004,0.17,1.3
2015,1,2,21,30,27.200000000000003,0,0,62.18,0.17,1.2000000000000002
2015,1,2,22,30,26,0,0,62.940000000000005,0.17,1.5
2015,1,2,23,30,25,0,0,64.56,0.17,1.6
2015,1,3,0,30,24.1,0,0,66.7,0.17,1.7000000000000002
2015,1,3,1,30,23.200000000000003,0,0,69.62,0.17,1.7000000000000002
2015,1,3,2,30,22.5,0,0,72.60000000000001,0.17,1.6
2015,1,3,3,30,21.8,0,0,75.96000000000001,0.17,1.5
2015,1,3,4,30,21.1,0,0,79.58,0.17,1.3
2015,1,3,5,30,20.5,0,0,82.56,0.17,1.2000000000000002
2015,1,3,6,30,20.1,0,0,84.32000000000001,0.17,1.2000000000000002
2015,1,3,7,30,19.8,0,0,85.25,0.17,1.2000000000000002
2015,1,3,8,30,20.700000000000003,0,0,80.61,0.17,1.6
2015,1,3,9,30,23.5,50,590,68.1,0.17,2
2015,1,3,10,30,27.400000000000002,74,809,54.09,0.17,1.8
2015,1,3,11,30,31.3,87,913,39.92,0.17,1.2000000000000002
2015,1,3,12,30,33.800000000000004,96,968,32.39,0.17,1.2000000000000002
2015,1,3,13,30,35.4,101,999,29.03,0.17,1.9000000000000001
2015,1,3,14,30,36.4,104,1012,27.01,0.17,2.5
2015,1,3,15,30,37,100,1017,25.68,0.17,2.8000000000000003
2015,1,3,16,30,37.1,98,1003,24.95,0.17,3.1
2015,1,3,17,30,36.7,91,973,25.11,0.17,3.3000000000000003
2015,1,3,18,30,35.6,84,915,26.42,0.17,3.3000000000000003
2015,1,3,19,30,33.6,69,813,29.94,0.17,2.8000000000000003
2015,1,3,20,30,30,46,589,44.24,0.17,2
2015,1,3,21,30,27.200000000000003,0,0,58.59,0.17,1.9000000000000001
2015,1,3,22,30,26,0,0,60.6,0.17,2.2
2015,1,3,23,30,25,0,0,63.370000000000005,0.17,2.2
2015,1,4,0,30,24,0,0,67.7,0.16,2.1
2015,1,4,1,30,23.200000000000003,0,0,72.10000000000001,0.16,2
2015,1,4,2,30,22.5,0,0,76.26,0.16,2
2015,1,4,3,30,21.900000000000002,0,0,79.8,0.16,2
2015,1,4,4,30,21.400000000000002,0,0,82.79,0.16,2
2015,1,4,5,30,20.900000000000002,0,0,85.71000000000001,0.16,2.1
2015,1,4,6,30,20.5,0,0,87.95,0.16,2.2
2015,1,4,7,30,20.1,0,0,89.92,0.16,2.2
2015,1,4,8,30,21,0,0,84.94,0.16,2.8000000000000003
2015,1,4,9,30,23.5,51,581,72.43,0.16,3.5
2015,1,4,10,30,26.8,75,802,57.730000000000004,0.16,3.4000000000000004
2015,1,4,11,30,30,89,907,45.97,0.16,2.6
2015,1,4,12,30,32.5,95,964,37.61,0.16,1.8
2015,1,4,13,30,34.2,101,994,32.2,0.16,1.5
2015,1,4,14,30,35.300000000000004,104,1005,28.7,0.16,1.5
2015,1,4,15,30,35.9,110,996,26.73,0.16,1.6
2015,1,4,16,30,36,107,981,25.85,0.16,1.8
2015,1,4,17,30,35.6,282,693,25.93,0.16,2
2015,1,4,18,30,34.7,90,893,26.73,0.16,2.2
