Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,Relative Humidity,Surface Albedo,Wind Speed
2004,1,1,0,30,28.5,0,0,63.47,0.18,1.3
2004,1,1,1,30,27.8,0,0,66.05,0.18,1.3
2004,1,1,2,30,27.1,0,0,69.67,0.18,1.3
2004,1,1,3,30,26.5,0,0,73.24,0.18,1.2000000000000002
2004,1,1,4,30,25.900000000000002,0,0,76.51,0.18,1.2000000000000002
2004,1,1,5,30,25.400000000000002,0,0,78.5,0.18,1.3
2004,1,1,6,30,25,0,0,80.06,0.18,1.4000000000000001
2004,1,1,7,30,24.6,0,0,81.10000000000001,0.18,1.6
2004,1,1,8,30,25.200000000000003,0,0,76.83,0.18,2.3000000000000003
2004,1,1,9,30,27.3,112,131,64.23,0.18,3.1
2004,1,1,10,30,30.1,74,777,51.6,0.18,3.1
2004,1,1,11,30,32.7,89,878,42.64,0.18,2.6
2004,1,1,12,30,34.6,107,919,37.550000000000004,0.18,2.4000000000000004
2004,1,1,13,30,36,115,948,34.480000000000004,0.18,2.4000000000000004
2004,1,1,14,30,36.9,120,957,32.56,0.18,2.4000000000000004
2004,1,1,15,30,37.300000000000004,296,713,31.85,0.18,2.4000000000000004
2004,1,1,16,30,37.300000000000004,117,939,31.95,0.18,2.4000000000000004
2004,1,1,17,30,36.800000000000004,370,230,32.82,0.18,2.4000000000000004
2004,1,1,18,30,35.7,19,0,34.980000000000004,0.18,2.4000000000000004
2004,1,1,19,30,34.1,182,267,38.79,0.18,2.2
2004,1,1,20,30,31.8,97,33,48.52,0.18,1.6
2004,1,1,21,30,29.8,0,0,63.52,0.18,1.4000000000000001
2004,1,1,22,30,28.900000000000002,0,0,66.52,0.18,1.5
2004,1,1,23,30,28.200000000000003,0,0,69.2,0.18,1.5
2004,1,2,0,30,27.6,0,0,71.9,0.18,1.3
2004,1,2,1,30,26.900000000000002,0,0,75.49,0.18,1.2000000000000002
2004,1,2,2,30,26.3,0,0,78.34,0.18,1.1
2004,1,2,3,30,25.8,0,0,81.07000000000001,0.18,1.1
2004,1,2,4,30,25.3,0,0,83.94,0.18,1.1
2004,1,2,5,30,24.8,0,0,87.09,0.18,1.2000000000000002
2004,1,2,6,30,24.400000000000002,0,0,89.79,0.18,1.3
2004,1,2,7,30,24.200000000000003,0,0,91,0.18,1.4000000000000001
2004,1,2,8,30,24.400000000000002,0,0,89.61,0.18,1.8
2004,1,2,9,30,25.6,26,0,82.18,0.18,2.3000000000000003
2004,1,2,10,30,27.700000000000003,247,63,70.21000000000001,0.18,2.6
2004,1,2,11,30,29.700000000000003,345,72,60.26,0.18,2.7
2004,1,2,12,30,31.1,280,504,54.68,0.18,2.6
2004,1,2,13,30,32.1,500,306,50.97,0.18,2.4000000000000004
2004,1,2,14,30,32.7,536,182,48.59,0.18,2
2004,1,2,15,30,32.9,564,237,47.74,0.18,1.5
2004,1,2,16,30,32.6,392,416,48.730000000000004,0.18,1
2004,1,2,17,30,32,325,452,51.29,0.18,0.7000000000000001
