Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,Relative Humidity,Surface Albedo,Wind Speed
2005,1,1,0,30,25.900000000000002,0,0,63.65,0.17,1.1
2005,1,1,1,30,25.1,0,0,65.42,0.17,1.1
2005,1,1,2,30,24.400000000000002,0,0,67.27,0.17,1.2000000000000002
2005,1,1,3,30,23.700000000000003,0,0,69.98,0.17,1.4000000000000001
2005,1,1,4,30,23,0,0,73.81,0.17,1.6
2005,1,1,5,30,22.5,0,0,76.73,0.17,1.7000000000000002
2005,1,1,6,30,22.1,0,0,79.95,0.17,1.8
2005,1,1,7,30,21.8,0,0,82.89,0.17,1.9000000000000001
2005,1,1,8,30,22.8,0,0,79.63,0.17,2.4000000000000004
2005,1,1,9,30,25.400000000000002,53,547,69.03,0.17,3.1
2005,1,1,10,30,28.5,79,768,58.27,0.17,3
2005,1,1,11,30,31.200000000000003,93,876,48.88,0.17,2.5
2005,1,1,12,30,33.2,104,931,42.12,0.17,1.9000000000000001
2005,1,1,13,30,34.6,109,962,37.43,0.17,1.4000000000000001
2005,1,1,14,30,35.7,111,977,33.81,0.17,1.3
2005,1,1,15,30,36.2,109,979,31.88,0.17,1.5
2005,1,1,16,30,36.4,105,966,30.79,0.17,1.7000000000000002
2005,1,1,17,30,36.1,424,116,30.66,0.17,1.9000000000000001
2005,1,1,18,30,35.300000000000004,88,876,31.35,0.17,2.1
2005,1,1,19,30,33.7,73,765,34.18,0.17,1.8
2005,1,1,20,30,31.1,49,528,45.92,0.17,1.2000000000000002
2005,1,1,21,30,29.1,0,0,64.44,0.17,1
2005,1,1,22,30,28.200000000000003,0,0,65.97,0.17,1.1
2005,1,1,23,30,27.400000000000002,0,0,68.31,0.17,1.2000000000000002
2005,1,2,0,30,26.700000000000003,0,0,70.7,0.17,1.4000000000000001
2005,1,2,1,30,26,0,0,72.68,0.17,1.7000000000000002
2005,1,2,2,30,25.3,0,0,74.54,0.17,2.1
2005,1,2,3,30,24.700000000000003,0,0,76.8,0.17,2.7
2005,1,2,4,30,24.1,0,0,80.22,0.17,2.8000000000000003
2005,1,2,5,30,23.5,0,0,84.21000000000001,0.17,2.5
2005,1,2,6,30,23,0,0,87.53,0.17,2
2005,1,2,7,30,22.8,0,0,89.51,0.17,1.6
2005,1,2,8,30,23.3,0,0,87.46000000000001,0.17,1.9000000000000001
2005,1,2,9,30,24.400000000000002,6,0,81.81,0.17,2.8000000000000003
2005,1,2,10,30,25.900000000000002,230,33,73.28,0.17,3.3000000000000003
2005,1,2,11,30,27.700000000000003,283,10,64.03,0.17,3.4000000000000004
2005,1,2,12,30,29.700000000000003,397,43,54.63,0.17,3.2
2005,1,2,13,30,31.3,460,47,48.26,0.17,3
2005,1,2,14,30,32.300000000000004,517,327,44.44,0.17,2.7
2005,1,2,15,30,32.7,132,932,42.53,0.17,2.3000000000000003
2005,1,2,16,30,32.4,375,325,42.85,0.17,1.9000000000000001
2005,1,2,17,30,31.400000000000002,340,34,45.71,0.17,1.5
2005,1,2,18,30,30,16,0,51.22,0.17,1.2000000000000002
2005,1,2,19,30,28.200000000000003,77,1,61.4,0.17,0.9
2005,1,2,20,30,26.5,54,2,73.12,0.17,0.7000000000000001
2005,1,2,21,30,25.3,0,0,80.84,0.17,0.7000000000000001
2005,1,2,22,30,24.6,0,0,85.34,0.17,0.7000000000000001
2005,1,2,23,30,24,0,0,89.01,0.17,0.9
2005,1,3,0,30,23.700000000000003,0,0,91.72,0.17,1
2005,1,3,1,30,23.400000000000002,0,0,94.04,0.17,1.1
2005,1,3,2,30,23.200000000000003,0,0,95.59,0.17,1.3
2005,1,3,3,30,22.900000000000002,0,0,96.52,0.17,1.8
2005,1,3,4,30,22.6,0,0,96.37,0.17,2.4000000000000004
2005,1,3,5,30,22.200000000000003,0,0,96.09,0.17,2.6
2005,1,3,6,30,21.8,0,0,95.62,0.17,2.4000000000000004
2005,1,3,7,30,21.400000000000002,0,0,95.88,0.17,2.1
2005,1,3,8,30,21.400000000000002,0,0,93.9,0.17,2.1
2005,1,3,9,30,21.8,14,0,90.92,0.17,2.4000000000000004
2005,1,3,10,30,22.700000000000003,184,37,85.65,0.17,2.8000000000000003
2005,1,3,11,30,24,300,138,77.94,0.17,3
2005,1,3,12,30,25.6,290,20,68.68,0.17,3
2005,1,3,13,30,27.200000000000003,396,51,59.9,0.17,2.8000000000000003
2005,1,3,14,30,28.400000000000002,415,335,54.660000000000004,0.17,2.6
2005,1,3,15,30,28.8,427,252,53.34,0.17,2.4000000000000004
2005,1,3,16,30,28.5,397,328,54.68,0.17,2.3000000000000003
2005,1,3,17,30,27.6,270,510,58.18,0.17,2.2
2005,1,3,18,30,26.5,224,461,62.96,0.17,2.1
2005,1,3,19,30,25.200000000000003,7,0,69.09,0.17,1.8
2005,1,3,20,30,23.900000000000002,68,45,76.81,0.17,1.4000000000000001
2005,1,3,21,30,22.900000000000002,0,0,83.4,0.17,1.1
2005,1,3,22,30,22.400000000000002,0,0,84.19,0.17,1.1
2005,1,3,23,30,22.1,0,0,83.43,0.17,1.1
2005,1,4,0,30,21.8,0,0,82.28,0.18,1.1
2005,1,4,1,30,21.6,0,0,80.53,0.18,1.1
2005,1,4,2,30,21.200000000000003,0,0,79.94,0.18,1.1
2005,1,4,3,30,20.700000000000003,0,0,80.64,0.18,1.2000000000000002
2005,1,4,4,30,20.3,0,0,81.37,0.18,1.4000000000000001
2005,1,4,5,30,20,0,0,81.98,0.18,1.6
2005,1,4,6,30,19.8,0,0,82.78,0.18,1.7000000000000002
2005,1,4,7,30,19.700000000000003,0,0,84.32000000000001,0.18,1.8
2005,1,4,8,30,20.6,0,0,81.42,0.18,2.4000000000000004
2005,1,4,9,30,23,112,37,72.65,0.18,3.2
2005,1,4,10,30,25.700000000000003,78,753,64.28,0.18,3.4000000000000004
2005,1,4,11,30,27.900000000000002,92,861,56.86,0.18,3.2
2005,1,4,12,30,29.6,100,923,51.49,0.18,2.7
2005,1,4,13,30,31.1,106,955,47.49,0.18,2.3000000000000003
2005,1,4,14,30,32.1,109,970,45.32,0.18,2.1
2005,1,4,15,30,32.6,115,962,44.28,0.18,1.9000000000000001
2005,1,4,16,30,32.9,111,948,43.54,0.18,1.8
2005,1,4,17,30,32.800000000000004,104,916,43.81,0.18,1.7000000000000002
2005,1,4,18,30,32.300000000000004,93,859,44.74,0.18,1.7000000000000002
2005,1,4,19,30,31.3,195,222,47.410000000000004,0.18,1.5
2005,1,4,20,30,29.3,43,1,56.730000000000004,0.18,1
2005,1,4,21,30,27.700000000000003,0,0,71.59,0.18,0.8
2005,1,4,22,30,27.1,0,0,71.51,0.18,0.8
2005,1,4,23,30,26.6,0,0,73.12,0.18,0.8
2005,1,5,0,30,26.200000000000003,0,0,75.17,0.21,0.8
2005,1,5,1,30,25.6,0,0,77.76,0.21,0.9
2005,1,5,2,30,24.900000000000002,0,0,80.49,0.21,1.1
2005,1,5,3,30,24.3,0,0,82.2,0.21,1.3
2005,1,5,4,30,23.700000000000003,0,0,83.46000000000001,0.21,1.6
2005,1,5,5,30,23.3,0,0,84.5,0.21,1.8
2005,1,5,6,30,22.8,0,0,86.76,0.21,1.7000000000000002
2005,1,5,7,30,22.5,0,0,88.34,0.21,1.5
2005,1,5,8,30,22.8,0,0,86.65,0.21,1.9000000000000001
2005,1,5,9,30,23.8,117,155,79.35000000000001,0.21,2.7
2005,1,5,10,30,25.200000000000003,216,87,70.4,0.21,2.9000000000000004
2005,1,5,11,30,26.900000000000002,287,334,62.870000000000005,0.21,2.7
2005,1,5,12,30,28.900000000000002,241,568,55.83,0.21,2.4000000000000004
2005,1,5,13,30,31,300,540,49.56,0.21,2.1
2005,1,5,14,30,32.6,325,537,45.410000000000004,0.21,1.8
2005,1,5,15,30,33.4,262,670,43.13,0.21,1.6
2005,1,5,16,30,33.7,475,371,41.99,0.21,1.5
2005,1,5,17,30,33.4,251,605,42.31,0.21,1.4000000000000001
2005,1,5,18,30,32.9,215,504,43.11,0.21,1.3
2005,1,5,19,30,32,222,251,45.300000000000004,0.21,1
2005,1,5,20,30,30.3,107,84,52.64,0.21,0.7000000000000001
2005,1,5,21,30,28.6,0,0,68.39,0.21,0.7000000000000001
2005,1,5,22,30,27.6,0,0,71.79,0.21,0.8
2005,1,5,23,30,26.8,0,0,74.93,0.21,0.9
2005,1,6,0,30,26.200000000000003,0,0,76.71000000000001,0.2,0.9
2005,1,6,1,30,25.6,0,0,78.4,0.2,1.1
2005,1,6,2,30,25.1,0,0,79.47,0.2,1.3
2005,1,6,3,30,24.5,0,0,80.13,0.2,1.5
2005,1,6,4,30,23.8,0,0,81.57000000000001,0.2,1.7000000000000002
2005,1,6,5,30,23.1,0,0,83.19,0.2,1.9000000000000001
2005,1,6,6,30,22.3,0,0,84.94,0.2,2
2005,1,6,7,30,21.6,0,0,86.14,0.2,2
2005,1,6,8,30,22,0,0,82.47,0.2,2.6
2005,1,6,9,30,24,113,75,70.64,0.2,3.4000000000000004
2005,1,6,10,30,26.6,81,765,58.68,0.2,3.4000000000000004
2005,1,6,11,30,29.400000000000002,96,877,49.38,0.2,2.8000000000000003
2005,1,6,12,30,31.700000000000003,109,932,43.25,0.2,2.1
2005,1,6,13,30,33.4,115,966,39.56,0.2,1.6
2005,1,6,14,30,34.6,118,981,37.03,0.2,1.6
2005,1,6,15,30,35.2,121,976,35.61,0.2,1.7000000000000002
2005,1,6,16,30,35.5,116,963,34.79,0.2,1.9000000000000001
2005,1,6,17,30,35.300000000000004,107,933,34.88,0.2,2.1
2005,1,6,18,30,34.6,96,873,35.910000000000004,0.2,2.1
2005,1,6,19,30,33,223,253,39.35,0.2,1.8
2005,1,6,20,30,30.400000000000002,53,527,51.660000000000004,0.2,1.3
2005,1,6,21,30,28.3,0,0,66.28,0.2,1.3
2005,1,6,22,30,27.400000000000002,0,0,65.91,0.2,1.5
2005,1,6,23,30,26.8,0,0,65.41,0.2,1.9000000000000001
2005,1,7,0,30,25.900000000000002,0,0,66.03,0.2,2.3000000000000003
2005,1,7,1,30,25,0,0,66.61,0.2,2.7
2005,1,7,2,30,24.1,0,0,66.79,0.2,3.1
2005,1,7,3,30,23.200000000000003,0,0,67.08,0.2,3.3000000000000003
2005,1,7,4,30,22.400000000000002,0,0,68.60000000000001,0.2,3
2005,1,7,5,30,21.6,0,0,72.4,0.2,2.7
2005,1,7,6,30,21,0,0,77.15,0.2,2.4000000000000004
2005,1,7,7,30,20.6,0,0,82.28,0.2,2.2
2005,1,7,8,30,21.5,0,0,80.29,0.2,2.7
2005,1,7,9,30,24,50,561,69.26,0.2,3.6
2005,1,7,10,30,27.1,73,789,57.46,0.2,3.8000000000000003
2005,1,7,11,30,30,87,895,47.660000000000004,0.2,3.4000000000000004
2005,1,7,12,30,32.4,95,952,41.230000000000004,0.2,2.9000000000000004
2005,1,7,13,30,34.1,100,984,37.57,0.2,2.7
