Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,Relative Humidity,Surface Albedo,Wind Speed
2012,1,1,0,30,26,0,0,78.91,0.15,0.7000000000000001
2012,1,1,1,30,25.3,0,0,81.46000000000001,0.15,0.8
2012,1,1,2,30,24.700000000000003,0,0,87.15,0.15,0.7000000000000001
2012,1,1,3,30,24.3,0,0,89.18,0.15,0.7000000000000001
2012,1,1,4,30,24,0,0,88.69,0.15,0.6000000000000001
2012,1,1,5,30,23.700000000000003,0,0,90.26,0.15,0.5
2012,1,1,6,30,23.400000000000002,0,0,92.06,0.15,0.4
2012,1,1,7,30,23.200000000000003,0,0,93.09,0.15,0.4
2012,1,1,8,30,23.6,0,0,90.75,0.15,0.7000000000000001
2012,1,1,9,30,24.700000000000003,15,0,84.16,0.15,1
2012,1,1,10,30,26,51,0,77.43,0.15,1.2000000000000002
2012,1,1,11,30,26.900000000000002,334,63,72.4,0.15,1.5
2012,1,1,12,30,27.5,454,238,68.3,0.15,1.6
2012,1,1,13,30,28.1,391,351,65.15,0.15,1.6
2012,1,1,14,30,28.700000000000003,303,544,62.660000000000004,0.15,1.7000000000000002
2012,1,1,15,30,29,378,410,61.050000000000004,0.15,1.7000000000000002
2012,1,1,16,30,29,148,880,60.71,0.15,1.8
2012,1,1,17,30,28.6,265,548,62.120000000000005,0.15,1.8
2012,1,1,18,30,28,264,6,64.65,0.15,1.7000000000000002
2012,1,1,19,30,27.1,207,58,70.11,0.15,1.5
2012,1,1,20,30,25.700000000000003,101,33,78.95,0.15,1.2000000000000002
2012,1,1,21,30,24.700000000000003,0,0,88.2,0.15,1
2012,1,1,22,30,24.1,0,0,90.81,0.15,1.1
2012,1,1,23,30,23.700000000000003,0,0,92.89,0.15,1.2000000000000002
2012,1,2,0,30,23.3,0,0,94.99,0.15,1.2000000000000002
2012,1,2,1,30,23.1,0,0,96.04,0.15,1.3
2012,1,2,2,30,22.8,0,0,97.10000000000001,0.15,1.5
2012,1,2,3,30,22.5,0,0,97.9,0.15,1.4000000000000001
2012,1,2,4,30,22.3,0,0,98.21000000000001,0.15,1
2012,1,2,5,30,22.200000000000003,0,0,98.42,0.15,0.7000000000000001
2012,1,2,6,30,22.1,0,0,98.87,0.15,0.5
2012,1,2,7,30,22.1,0,0,98.16,0.15,0.6000000000000001
2012,1,2,8,30,22.400000000000002,0,0,96.3,0.15,0.9
2012,1,2,9,30,23,47,0,95.19,0.15,1.5
2012,1,2,10,30,23.8,162,2,91.72,0.15,2
2012,1,2,11,30,24.5,350,255,87.75,0.15,2.5
2012,1,2,12,30,25.400000000000002,432,314,82.22,0.15,2.8000000000000003
2012,1,2,13,30,26.200000000000003,476,371,77.43,0.15,3
2012,1,2,14,30,26.900000000000002,317,556,73.56,0.15,3.2
2012,1,2,15,30,27.3,309,564,71.8,0.15,3.2
2012,1,2,16,30,27.400000000000002,279,603,71.74,0.15,3.1
2012,1,2,17,30,27.200000000000003,311,18,73.18,0.15,2.9000000000000004
2012,1,2,18,30,26.700000000000003,159,3,76.17,0.15,2.5
2012,1,2,19,30,25.900000000000002,86,1,81.96000000000001,0.15,1.9000000000000001
2012,1,2,20,30,24.8,63,3,90.43,0.15,1.2000000000000002
2012,1,2,21,30,24.1,0,0,94.54,0.15,1
2012,1,2,22,30,23.700000000000003,0,0,96.19,0.15,0.9
2012,1,2,23,30,23.5,0,0,97.01,0.15,0.8
2012,1,3,0,30,23.3,0,0,97.69,0.15,0.7000000000000001
2012,1,3,1,30,23.1,0,0,98.35000000000001,0.15,0.6000000000000001
2012,1,3,2,30,23,0,0,98.15,0.15,0.4
2012,1,3,3,30,22.900000000000002,0,0,97.81,0.15,0.4
2012,1,3,4,30,22.900000000000002,0,0,96.99000000000001,0.15,0.30000000000000004
2012,1,3,5,30,22.8,0,0,97.15,0.15,0.30000000000000004
2012,1,3,6,30,22.700000000000003,0,0,97.44,0.15,0.4
2012,1,3,7,30,22.6,0,0,97.66,0.15,0.5
2012,1,3,8,30,22.900000000000002,0,0,95.95,0.15,0.9
2012,1,3,9,30,23.5,71,1,94.43,0.15,1.4000000000000001
2012,1,3,10,30,24,215,26,92.04,0.15,1.9000000000000001
2012,1,3,11,30,24.5,212,10,89.54,0.15,2.3000000000000003
2012,1,3,12,30,25,304,16,86.91,0.15,2.5
2012,1,3,13,30,25.700000000000003,406,25,82.27,0.15,2.4000000000000004
2012,1,3,14,30,26.3,459,123,77.67,0.15,2.1
2012,1,3,15,30,26.700000000000003,460,170,74.79,0.15,1.7000000000000002
2012,1,3,16,30,26.8,420,41,73.34,0.15,1.2000000000000002
2012,1,3,17,30,26.5,263,8,73.74,0.15,0.9
2012,1,3,18,30,26,209,12,75.8,0.15,0.6000000000000001
2012,1,3,19,30,25.200000000000003,137,10,80.13,0.15,0.6000000000000001
2012,1,3,20,30,24.200000000000003,67,38,87.51,0.15,0.7000000000000001
2012,1,3,21,30,23.3,0,0,93.48,0.15,0.8
2012,1,3,22,30,22.700000000000003,0,0,95.55,0.15,1
2012,1,3,23,30,22.400000000000002,0,0,95.86,0.15,1.2000000000000002
2012,1,4,0,30,22.1,0,0,96.51,0.15,1.2000000000000002
2012,1,4,1,30,21.900000000000002,0,0,96.5,0.15,1.1
2012,1,4,2,30,21.700000000000003,0,0,96.51,0.15,1
2012,1,4,3,30,21.5,0,0,96.33,0.15,0.9
2012,1,4,4,30,21.400000000000002,0,0,95.92,0.15,0.8
2012,1,4,5,30,21.3,0,0,95.33,0.15,0.6000000000000001
2012,1,4,6,30,21.1,0,0,95.32000000000001,0.15,0.5
2012,1,4,7,30,21,0,0,94.98,0.15,0.5
2012,1,4,8,30,21.700000000000003,0,0,91.01,0.15,0.6000000000000001
2012,1,4,9,30,23.8,11,0,84.52,0.15,0.6000000000000001
2012,1,4,10,30,25.700000000000003,167,219,74.82000000000001,0.15,0.9
2012,1,4,11,30,26.900000000000002,261,30,67.2,0.15,1.4000000000000001
2012,1,4,12,30,27.700000000000003,248,5,63.940000000000005,0.15,1.6
2012,1,4,13,30,28.1,460,141,62.58,0.15,1.7000000000000002
2012,1,4,14,30,28.200000000000003,455,49,62.59,0.15,1.5
2012,1,4,15,30,28.200000000000003,366,19,62.57,0.15,1.3
2012,1,4,16,30,28.1,395,36,62.81,0.15,1.1
2012,1,4,17,30,27.700000000000003,354,75,63.940000000000005,0.15,1.1
2012,1,4,18,30,27.1,330,74,65.87,0.15,1.1
2012,1,4,19,30,26.1,188,125,70.59,0.15,1.1
2012,1,4,20,30,24.8,88,4,78.58,0.15,0.9
