Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,Relative Humidity,Surface Albedo,Wind Speed
2003,1,1,0,30,24.3,0,0,88.22,0.15,0.8
2003,1,1,1,30,23.8,0,0,89.52,0.15,0.9
2003,1,1,2,30,23.3,0,0,90.89,0.15,0.9
2003,1,1,3,30,22.900000000000002,0,0,91.65,0.15,1
2003,1,1,4,30,22.6,0,0,91.87,0.15,0.9
2003,1,1,5,30,22.200000000000003,0,0,92.81,0.15,0.9
2003,1,1,6,30,21.900000000000002,0,0,93.44,0.15,0.9
2003,1,1,7,30,21.5,0,0,94.87,0.15,1
2003,1,1,8,30,22.1,0,0,91.18,0.15,1.5
2003,1,1,9,30,23.900000000000002,116,41,83.8,0.15,2.3000000000000003
2003,1,1,10,30,25.900000000000002,81,746,74.42,0.15,2.7
2003,1,1,11,30,27.6,95,856,67.9,0.15,2.8000000000000003
2003,1,1,12,30,28.900000000000002,450,196,64.76,0.15,2.7
2003,1,1,13,30,29.700000000000003,130,917,63.58,0.15,2.7
2003,1,1,14,30,30.200000000000003,138,925,62.84,0.15,2.7
2003,1,1,15,30,30.400000000000002,152,904,62.88,0.15,2.5
2003,1,1,16,30,30.5,151,880,62.75,0.15,2.3000000000000003
2003,1,1,17,30,30.200000000000003,275,533,63.6,0.15,2.1
2003,1,1,18,30,29.700000000000003,251,409,65.19,0.15,1.7000000000000002
2003,1,1,19,30,29,196,246,69.63,0.15,1.4000000000000001
2003,1,1,20,30,27.5,51,1,75.48,0.15,1
2003,1,1,21,30,26.200000000000003,0,0,85.74,0.15,0.7000000000000001
2003,1,1,22,30,25.700000000000003,0,0,84.86,0.15,0.7000000000000001
2003,1,1,23,30,25.3,0,0,84.87,0.15,0.7000000000000001
2003,1,2,0,30,24.8,0,0,86.17,0.16,0.7000000000000001
2003,1,2,1,30,24.3,0,0,88.52,0.16,0.8
2003,1,2,2,30,23.900000000000002,0,0,90.58,0.16,0.8
2003,1,2,3,30,23.6,0,0,91.98,0.16,0.7000000000000001
2003,1,2,4,30,23.3,0,0,92.85000000000001,0.16,0.5
2003,1,2,5,30,23,0,0,94.54,0.16,0.5
2003,1,2,6,30,22.700000000000003,0,0,96.21000000000001,0.16,0.6000000000000001
2003,1,2,7,30,22.6,0,0,95.71000000000001,0.16,0.6000000000000001
2003,1,2,8,30,23.1,0,0,92.78,0.16,0.8
2003,1,2,9,30,24.700000000000003,6,0,87.93,0.16,0.9
2003,1,2,10,30,26.200000000000003,172,416,81.37,0.16,1.1
2003,1,2,11,30,27.3,362,169,75.17,0.16,1.3
2003,1,2,12,30,28.200000000000003,444,248,71.37,0.16,1.2000000000000002
2003,1,2,13,30,29,131,919,68.42,0.16,1.1
2003,1,2,14,30,29.5,132,938,66.8,0.16,0.9
2003,1,2,15,30,29.8,129,941,65.91,0.16,0.8
2003,1,2,16,30,29.900000000000002,124,926,65.54,0.16,0.7000000000000001
2003,1,2,17,30,29.8,414,318,65.45,0.16,0.6000000000000001
2003,1,2,18,30,29.5,206,529,65.97,0.16,0.5
2003,1,2,19,30,29,191,79,69.4,0.16,0.5
2003,1,2,20,30,28.200000000000003,94,32,71.44,0.16,0.4
2003,1,2,21,30,27.400000000000002,0,0,76.53,0.16,0.30000000000000004
2003,1,2,22,30,27,0,0,75.74,0.16,0.30000000000000004
2003,1,2,23,30,26.700000000000003,0,0,75.52,0.16,0.4
2003,1,3,0,30,26.3,0,0,76.83,0.16,0.4
2003,1,3,1,30,25.8,0,0,78.84,0.16,0.4
2003,1,3,2,30,25.200000000000003,0,0,82.2,0.16,0.5
2003,1,3,3,30,24.6,0,0,85.86,0.16,0.6000000000000001
2003,1,3,4,30,24,0,0,89.88,0.16,0.7000000000000001
2003,1,3,5,30,23.6,0,0,92.04,0.16,0.8
2003,1,3,6,30,23.400000000000002,0,0,92.03,0.16,0.8
2003,1,3,7,30,23.3,0,0,92.35000000000001,0.16,0.8
2003,1,3,8,30,23.900000000000002,0,0,90.05,0.16,1.1
2003,1,3,9,30,25.5,60,3,84.41,0.16,1.6
2003,1,3,10,30,26.900000000000002,179,353,79.82000000000001,0.16,2.1
2003,1,3,11,30,27.8,290,286,74.32000000000001,0.16,2.5
2003,1,3,12,30,28.6,247,614,71.59,0.16,2.6
2003,1,3,13,30,29.1,279,644,70.71000000000001,0.16,2.6
2003,1,3,14,30,29.5,154,902,69.74,0.16,2.6
2003,1,3,15,30,29.700000000000003,153,901,68.93,0.16,2.6
2003,1,3,16,30,29.700000000000003,150,881,68.54,0.16,2.5
2003,1,3,17,30,29.5,142,841,68.79,0.16,2.3000000000000003
2003,1,3,18,30,29,204,527,70.99,0.16,1.9000000000000001
2003,1,3,19,30,28.1,182,369,77.17,0.16,1.5
2003,1,3,20,30,26.900000000000002,100,205,83.43,0.16,1
2003,1,3,21,30,26.1,0,0,89.07000000000001,0.16,0.7000000000000001
2003,1,3,22,30,25.900000000000002,0,0,87.41,0.16,0.6000000000000001
2003,1,3,23,30,25.8,0,0,85.77,0.16,0.4
2003,1,4,0,30,25.6,0,0,85.55,0.17,0.4
2003,1,4,1,30,25.200000000000003,0,0,87.58,0.17,0.4
2003,1,4,2,30,24.8,0,0,89.02,0.17,0.5
2003,1,4,3,30,24.400000000000002,0,0,90.78,0.17,0.5
2003,1,4,4,30,24.1,0,0,91.60000000000001,0.17,0.5
2003,1,4,5,30,23.8,0,0,92.44,0.17,0.5
2003,1,4,6,30,23.700000000000003,0,0,92.56,0.17,0.5
2003,1,4,7,30,23.5,0,0,92.62,0.17,0.6000000000000001
