Year,Month,Day,Hour,Minute,Temperature,DNI,DHI,Relative Humidity,Wind Speed
2007,1,1,0,30,25.8,0,0,62.59,2.6
2007,1,1,1,30,25,0,0,66.46000000000001,2.6
2007,1,1,2,30,24.1,0,0,70.84,2.5
2007,1,1,3,30,23.3,0,0,74.53,2.3000000000000003
2007,1,1,4,30,22.5,0,0,78.17,2.2
2007,1,1,5,30,21.8,0,0,80.84,2.2
2007,1,1,6,30,21.3,0,0,82.57000000000001,2
2007,1,1,7,30,20.8,0,0,84.35000000000001,2
2007,1,1,8,30,21.5,0,0,80.25,2.7
2007,1,1,9,30,23.8,94,116,67.77,3.4000000000000004
2007,1,1,10,30,26.8,195,236,54.07,3.3000000000000003
2007,1,1,11,30,29.700000000000003,893,87,43.83,2.6
2007,1,1,12,30,32.1,178,451,37.43,1.8
2007,1,1,13,30,33.9,401,457,33.81,1.3
2007,1,1,14,30,35.300000000000004,345,512,31.240000000000002,1.3
2007,1,1,15,30,36.2,737,280,29.52,1.5
2007,1,1,16,30,36.5,567,300,28.89,1.6
2007,1,1,17,30,36,543,248,29.54,1.8
2007,1,1,18,30,34.9,468,211,31.46,2
2007,1,1,19,30,33.300000000000004,413,157,35.08,1.9000000000000001
2007,1,1,20,30,31,182,97,45.5,1.6
2007,1,1,21,30,29.200000000000003,0,0,58.33,1.6
2007,1,1,22,30,28.400000000000002,0,0,58.75,1.9000000000000001
2007,1,1,23,30,27.6,0,0,60.550000000000004,2
2007,1,2,0,30,26.8,0,0,63.14,2.1
2007,1,2,1,30,25.900000000000002,0,0,66.41,2.2
2007,1,2,2,30,25,0,0,69.57000000000001,2.3000000000000003
2007,1,2,3,30,24.3,0,0,71.71000000000001,2.4000000000000004
2007,1,2,4,30,23.6,0,0,74.56,2.5
2007,1,2,5,30,23.200000000000003,0,0,75.83,2.7
2007,1,2,6,30,22.8,0,0,76.94,2.8000000000000003
2007,1,2,7,30,22.5,0,0,78.09,2.8000000000000003
2007,1,2,8,30,22.900000000000002,0,0,76.31,3.1
2007,1,2,9,30,24.400000000000002,541,54,68.98,3.5
2007,1,2,10,30,26.6,767,78,59.39,3.6
2007,1,2,11,30,29.200000000000003,878,91,49.35,3.3000000000000003
2007,1,2,12,30,31.8,598,313,40.75,2.7
2007,1,2,13,30,34,970,104,34.56,2.1
2007,1,2,14,30,35.6,985,106,31.01,1.6
2007,1,2,15,30,36.5,989,102,29.560000000000002,1.4000000000000001
2007,1,2,16,30,36.800000000000004,979,97,28.88,1.5
2007,1,2,17,30,36.6,637,228,28.89,1.7000000000000002
2007,1,2,18,30,35.800000000000004,582,201,30,2
2007,1,2,19,30,34.1,530,139,33.08,1.9000000000000001
2007,1,2,20,30,31.700000000000003,520,50,42.49,1.6
2007,1,2,21,30,29.900000000000002,0,0,54.58,1.9000000000000001
2007,1,2,22,30,29.1,0,0,54.660000000000004,2.5
2007,1,2,23,30,28.5,0,0,56.01,2.9000000000000004
2007,1,3,0,30,27.700000000000003,0,0,59.300000000000004,2.9000000000000004
2007,1,3,1,30,27,0,0,63.14,2.8000000000000003
2007,1,3,2,30,26.200000000000003,0,0,68.21000000000001,2.6
2007,1,3,3,30,25.400000000000002,0,0,72.71000000000001,2.7
2007,1,3,4,30,24.8,0,0,75.49,2.7
2007,1,3,5,30,24.200000000000003,0,0,77.66,2.6
2007,1,3,6,30,23.700000000000003,0,0,80.37,2.5
2007,1,3,7,30,23.5,0,0,81.03,2.7
2007,1,3,8,30,23.8,0,0,79.09,3.2
2007,1,3,9,30,25.1,340,89,72.02,3.7
2007,1,3,10,30,26.700000000000003,457,147,64.12,3.8000000000000003
2007,1,3,11,30,28.5,413,247,56.51,3.6
2007,1,3,12,30,30.400000000000002,166,447,49.96,3.2
2007,1,3,13,30,32.2,312,486,44.56,2.8000000000000003
2007,1,3,14,30,33.7,665,208,40.26,2.5
2007,1,3,15,30,34.6,457,452,37.730000000000004,2.3000000000000003
2007,1,3,16,30,34.9,560,296,36.69,2.3000000000000003
2007,1,3,17,30,34.6,373,387,36.76,2.5
2007,1,3,18,30,33.800000000000004,879,84,38.03,2.6
2007,1,3,19,30,32.300000000000004,375,166,41.49,2.4000000000000004
2007,1,3,20,30,30.200000000000003,546,47,50.9,1.9000000000000001
2007,1,3,21,30,28.5,0,0,62.99,1.8
2007,1,3,22,30,27.6,0,0,65.98,2.1
2007,1,3,23,30,27,0,0,67.13,2.3000000000000003
2007,1,4,0,30,26.5,0,0,67.96000000000001,2.5
2007,1,4,1,30,26,0,0,68.41,2.7
2007,1,4,2,30,25.5,0,0,68.9,2.8000000000000003
2007,1,4,3,30,25,0,0,69.78,2.7
2007,1,4,4,30,24.400000000000002,0,0,71.27,2.6
2007,1,4,5,30,23.8,0,0,73.09,2.6
2007,1,4,6,30,23.3,0,0,74.34,2.7
2007,1,4,7,30,22.8,0,0,75.88,2.8000000000000003
2007,1,4,8,30,23.200000000000003,0,0,73.67,3.1
2007,1,4,9,30,24.900000000000002,553,50,65.22,3.5
2007,1,4,10,30,27.5,780,72,53.94,3.3000000000000003
2007,1,4,11,30,30.400000000000002,884,84,43.25,2.6
2007,1,4,12,30,32.9,943,92,36.22,1.9000000000000001
2007,1,4,13,30,34.800000000000004,689,239,32.67,1.5
2007,1,4,14,30,36.2,612,289,30.52,1.6
2007,1,4,15,30,37,689,312,29.09,1.8
2007,1,4,16,30,37.300000000000004,699,232,28.150000000000002,1.9000000000000001
2007,1,4,17,30,37,421,371,27.92,2
2007,1,4,18,30,36.2,290,324,28.45,2
2007,1,4,19,30,34.6,397,169,30.66,1.6
2007,1,4,20,30,32.2,13,83,40.300000000000004,1.2000000000000002
2007,1,4,21,30,30.3,0,0,51.29,1.5
2007,1,4,22,30,29.5,0,0,52.120000000000005,2
2007,1,4,23,30,28.8,0,0,54.18,2.5
2007,1,5,0,30,28,0,0,57.97,2.7
2007,1,5,1,30,27.200000000000003,0,0,61.81,2.6
2007,1,5,2,30,26.5,0,0,65.94,2.4000000000000004
2007,1,5,3,30,25.700000000000003,0,0,70.39,2.4000000000000004
2007,1,5,4,30,25.1,0,0,73.74,2.4000000000000004
2007,1,5,5,30,24.6,0,0,76.08,2.4000000000000004
2007,1,5,6,30,24.1,0,0,77.74,2.3000000000000003
2007,1,5,7,30,23.8,0,0,79.29,2.1
2007,1,5,8,30,24.400000000000002,0,0,77.04,2.6
2007,1,5,9,30,26.5,158,105,66.55,3.3000000000000003
2007,1,5,10,30,29,765,76,55.56,3.4000000000000004
2007,1,5,11,30,31.5,373,302,46.13,3.1
2007,1,5,12,30,33.5,630,233,39.67,2.7
2007,1,5,13,30,35,643,268,35.24,2.2
2007,1,5,14,30,36,606,293,32.160000000000004,1.7000000000000002
2007,1,5,15,30,36.5,260,538,30.37,1.4000000000000001
2007,1,5,16,30,36.5,683,305,29.68,1.3
2007,1,5,17,30,35.7,235,444,30.46,1.4000000000000001
2007,1,5,18,30,34.5,323,280,32.4,1.5
2007,1,5,19,30,32.9,373,181,37.32,1.3
2007,1,5,20,30,31,22,94,50.910000000000004,1.1
2007,1,5,21,30,29.6,0,0,58.83,1.3
2007,1,5,22,30,29,0,0,59.58,1.5
2007,1,5,23,30,28.3,0,0,61.83,1.7000000000000002
2007,1,6,0,30,27.6,0,0,64.42,1.9000000000000001
2007,1,6,1,30,26.8,0,0,67.65,1.9000000000000001
2007,1,6,2,30,26,0,0,71.24,1.9000000000000001
2007,1,6,3,30,25.3,0,0,74.75,1.8
2007,1,6,4,30,24.8,0,0,77.35000000000001,1.8
2007,1,6,5,30,24.3,0,0,79.97,1.9000000000000001
2007,1,6,6,30,23.8,0,0,83.07000000000001,1.9000000000000001
2007,1,6,7,30,23.5,0,0,84.09,2
2007,1,6,8,30,23.700000000000003,0,0,82.16,2.6
2007,1,6,9,30,25.1,34,109,74,3.5
2007,1,6,10,30,27.5,160,236,61.5,3.9000000000000004
2007,1,6,11,30,30.400000000000002,337,311,49.18,3.6
2007,1,6,12,30,32.800000000000004,531,333,41.37,3.1
2007,1,6,13,30,34.6,967,101,36.42,2.7
2007,1,6,14,30,35.7,985,102,33.31,2.4000000000000004
2007,1,6,15,30,36.4,423,471,31.34,2.1
2007,1,6,16,30,36.4,969,100,30.990000000000002,1.9000000000000001
2007,1,6,17,30,35.9,933,96,31.53,1.6
2007,1,6,18,30,34.800000000000004,845,100,33.34,1.2000000000000002
2007,1,6,19,30,33.300000000000004,717,87,37.02,0.9
2007,1,6,20,30,31.6,31,92,45.2,0.7000000000000001
2007,1,6,21,30,30.1,0,0,57.59,0.7000000000000001
2007,1,6,22,30,29,0,0,60.660000000000004,1
2007,1,6,23,30,28,0,0,61.9,1.2000000000000002
2007,1,7,0,30,27,0,0,66.2,1.3
2007,1,7,1,30,26.200000000000003,0,0,69.99,1.2000000000000002
2007,1,7,2,30,25.6,0,0,73.31,1.1
2007,1,7,3,30,25,0,0,76.46000000000001,1
2007,1,7,4,30,24.400000000000002,0,0,81.14,0.9
2007,1,7,5,30,23.900000000000002,0,0,83.01,0.9
2007,1,7,6,30,23.5,0,0,84.51,0.9
2007,1,7,7,30,23.3,0,0,84.78,1.1
2007,1,7,8,30,23.8,0,0,80.63,1.8
2007,1,7,9,30,25.400000000000002,4,56,70.23,2.7
2007,1,7,10,30,27.8,54,204,57.82,2.8000000000000003
2007,1,7,11,30,30.400000000000002,61,297,46.6,2.2
2007,1,7,12,30,32.300000000000004,475,274,39.43,1.6
2007,1,7,13,30,33.5,217,446,35.22,1.1
2007,1,7,14,30,34.1,7,350,32.65,1
2007,1,7,15,30,34.4,39,455,31.05,1.2000000000000002
2007,1,7,16,30,34.5,350,397,30.18,1.6
2007,1,7,17,30,34.300000000000004,290,341,29.990000000000002,2
2007,1,7,18,30,33.7,30,256,30.53,2.2
2007,1,7,19,30,32.2,73,242,33.480000000000004,1.9000000000000001
2007,1,7,20,30,29.900000000000002,178,101,42.68,1.5
2007,1,7,21,30,28.200000000000003,0,0,50.08,1.6
2007,1,7,22,30,27.400000000000002,0,0,51.51,1.7000000000000002
2007,1,7,23,30,26.6,0,0,54.04,1.7000000000000002
2007,1,8,0,30,25.900000000000002,0,0,56.99,1.7000000000000002
2007,1,8,1,30,25.3,0,0,59.480000000000004,1.7000000000000002
2007,1,8,2,30,24.700000000000003,0,0,61.870000000000005,1.9000000000000001
2007,1,8,3,30,24.1,0,0,64.33,2.1
2007,1,8,4,30,23.5,0,0,66.98,2.2
2007,1,8,5,30,22.900000000000002,0,0,70.2,2.1
2007,1,8,6,30,22.3,0,0,73.9,2
2007,1,8,7,30,22,0,0,76.87,1.9000000000000001
2007,1,8,8,30,22.6,0,0,75.60000000000001,2.4000000000000004
2007,1,8,9,30,24.8,268,92,66.14,3.2
2007,1,8,10,30,28.1,521,147,53.6,3.3000000000000003
2007,1,8,11,30,31.5,867,96,41.730000000000004,2.8000000000000003
2007,1,8,12,30,34.2,511,348,34.08,2.2
2007,1,8,13,30,36.1,357,473,29.95,1.9000000000000001
2007,1,8,14,30,37.4,976,113,27.45,1.8
2007,1,8,15,30,38.2,985,106,25.77,1.9000000000000001
2007,1,8,16,30,38.300000000000004,970,103,25.150000000000002,1.9000000000000001
2007,1,8,17,30,38,938,98,25.16,2
2007,1,8,18,30,37.2,877,89,26,2.1
2007,1,8,19,30,35.6,776,73,28.18,2.1
2007,1,8,20,30,33.2,555,49,34.38,1.7000000000000002
2007,1,8,21,30,31.3,0,0,44.01,1.5
2007,1,8,22,30,30.400000000000002,0,0,45.72,1.8
2007,1,8,23,30,29.5,0,0,48.54,2
2007,1,9,0,30,28.700000000000003,0,0,51.86,2.3000000000000003
2007,1,9,1,30,27.900000000000002,0,0,55.72,2.4000000000000004
2007,1,9,2,30,27.200000000000003,0,0,59.15,2.5
2007,1,9,3,30,26.400000000000002,0,0,62.58,2.5
2007,1,9,4,30,25.6,0,0,65.85,2.4000000000000004
2007,1,9,5,30,24.8,0,0,69.2,2.2
2007,1,9,6,30,24.200000000000003,0,0,71.92,2
2007,1,9,7,30,23.700000000000003,0,0,74.21000000000001,1.9000000000000001
2007,1,9,8,30,24.5,0,0,71.05,2.5
2007,1,9,9,30,26.8,532,50,61.29,3.1
2007,1,9,10,30,29.8,334,201,50.26,2.7
2007,1,9,11,30,32.800000000000004,346,308,40.51,1.9000000000000001
2007,1,9,12,30,35.300000000000004,254,442,33.83,1.3
2007,1,9,13,30,37.2,423,443,29.54,1.2000000000000002
2007,1,9,14,30,38.6,983,109,26.79,1.5
2007,1,9,15,30,39.400000000000006,985,108,25.150000000000002,1.8
2007,1,9,16,30,39.7,971,103,24.39,2.1
2007,1,9,17,30,39.400000000000006,937,98,24.35,2.4000000000000004
2007,1,9,18,30,38.400000000000006,860,97,25.310000000000002,2.7
2007,1,9,19,30,36.800000000000004,745,82,27.43,2.8000000000000003
2007,1,9,20,30,34.5,7,82,32.480000000000004,2.4000000000000004
2007,1,9,21,30,32.6,0,0,40.92,2.3000000000000003
2007,1,9,22,30,31.400000000000002,0,0,45.12,2.6
2007,1,9,23,30,30.200000000000003,0,0,50.050000000000004,2.6
2007,1,10,0,30,29.200000000000003,0,0,55.18,2.4000000000000004
2007,1,10,1,30,28.400000000000002,0,0,59.71,2.2
2007,1,10,2,30,27.700000000000003,0,0,63.2,2.1
2007,1,10,3,30,27.200000000000003,0,0,65.22,2
2007,1,10,4,30,26.700000000000003,0,0,67.02,1.9000000000000001
2007,1,10,5,30,26.1,0,0,69.56,1.8
2007,1,10,6,30,25.400000000000002,0,0,72.37,1.9000000000000001
2007,1,10,7,30,24.900000000000002,0,0,74.11,2
2007,1,10,8,30,25.5,0,0,71.43,2.7
2007,1,10,9,30,27.700000000000003,239,95,61.550000000000004,3.5
2007,1,10,10,30,30.6,343,176,49.1,3.3000000000000003
2007,1,10,11,30,33.2,527,211,40.99,2.7
2007,1,10,12,30,35.2,282,430,36.29,2.2
2007,1,10,13,30,36.7,491,339,32.87,1.7000000000000002
2007,1,10,14,30,37.7,512,345,30.42,1.3
2007,1,10,15,30,38.300000000000004,495,333,28.68,1.2000000000000002
2007,1,10,16,30,38.400000000000006,539,318,27.82,1.2000000000000002
2007,1,10,17,30,37.9,164,370,28.01,1.5
2007,1,10,18,30,36.9,365,263,29.28,1.8
2007,1,10,19,30,35.300000000000004,514,152,32.27,1.9000000000000001
2007,1,10,20,30,33.1,137,109,39.54,1.8
2007,1,10,21,30,31.1,0,0,52.77,1.9000000000000001
2007,1,10,22,30,29.700000000000003,0,0,59.59,2
2007,1,10,23,30,28.6,0,0,65.46000000000001,1.8
2007,1,11,0,30,27.8,0,0,70.4,1.6
2007,1,11,1,30,27,0,0,74.72,1.5
2007,1,11,2,30,26.400000000000002,0,0,77.84,1.5
2007,1,11,3,30,25.900000000000002,0,0,80.78,1.3
2007,1,11,4,30,25.6,0,0,83.16,1.1
2007,1,11,5,30,25.400000000000002,0,0,84.07000000000001,0.9
2007,1,11,6,30,25.3,0,0,84.81,0.6000000000000001
2007,1,11,7,30,25.200000000000003,0,0,85.76,0.5
2007,1,11,8,30,25.3,0,0,85.52,0.7000000000000001
2007,1,11,9,30,26,15,86,82.44,1
2007,1,11,10,30,27,95,242,76.56,1.1
2007,1,11,11,30,28.1,311,272,69.53,1.1
2007,1,11,12,30,29.200000000000003,439,294,63.96,1.1
2007,1,11,13,30,30.200000000000003,616,285,58.68,1.1
2007,1,11,14,30,31.1,494,357,54.6,1.2000000000000002
2007,1,11,15,30,31.6,160,511,52.58,1.4000000000000001
2007,1,11,16,30,31.3,385,379,53.35,1.8
2007,1,11,17,30,30.400000000000002,20,321,56.51,2.3000000000000003
2007,1,11,18,30,29.3,46,295,61.34,2.5
2007,1,11,19,30,28,23,178,67.95,2.4000000000000004
2007,1,11,20,30,26.6,17,93,77.36,2.1
2007,1,11,21,30,25.400000000000002,0,0,85.93,2.1
2007,1,11,22,30,24.8,0,0,89.68,2.1
2007,1,11,23,30,24.5,0,0,91.47,1.8
2007,1,12,0,30,24.200000000000003,0,0,93.06,1.5
2007,1,12,1,30,24,0,0,93.75,1.5
2007,1,12,2,30,23.700000000000003,0,0,94.89,1.4000000000000001
2007,1,12,3,30,23.6,0,0,95.21000000000001,1.3
2007,1,12,4,30,23.5,0,0,95.81,1
2007,1,12,5,30,23.400000000000002,0,0,96.43,0.9
2007,1,12,6,30,23.400000000000002,0,0,96.14,0.8
2007,1,12,7,30,23.3,0,0,96.13,1
2007,1,12,8,30,23.5,0,0,94.24,1.5
2007,1,12,9,30,24.3,53,98,89.3,2
2007,1,12,10,30,25.8,317,190,80.53,2.2
2007,1,12,11,30,27.700000000000003,302,324,69.81,2.5
2007,1,12,12,30,29.200000000000003,262,446,62.06,2.7
2007,1,12,13,30,30.3,239,525,57,3
2007,1,12,14,30,31,405,418,53.99,3.2
2007,1,12,15,30,31.400000000000002,120,479,52.29,3.4000000000000004
2007,1,12,16,30,31.400000000000002,519,340,51.9,3.7
2007,1,12,17,30,31,412,310,52.58,3.9000000000000004
2007,1,12,18,30,30.3,239,294,54.43,3.8000000000000003
2007,1,12,19,30,29.3,34,197,57.980000000000004,3.4000000000000004
2007,1,12,20,30,27.700000000000003,122,111,65.62,2.5
2007,1,12,21,30,26.200000000000003,0,0,75.5,2
2007,1,12,22,30,25.5,0,0,79.85000000000001,1.9000000000000001
2007,1,12,23,30,24.900000000000002,0,0,83.04,2
2007,1,13,0,30,24.5,0,0,84.98,2
2007,1,13,1,30,24,0,0,87.49,2
2007,1,13,2,30,23.5,0,0,89.93,2
2007,1,13,3,30,23.1,0,0,92.02,2
2007,1,13,4,30,22.8,0,0,93.55,2
2007,1,13,5,30,22.5,0,0,95.23,2
2007,1,13,6,30,22.400000000000002,0,0,95.74000000000001,2.1
2007,1,13,7,30,22.5,0,0,95.33,2.1
2007,1,13,8,30,22.900000000000002,0,0,93.22,2.3000000000000003
2007,1,13,9,30,24.200000000000003,3,87,86.95,2.7
2007,1,13,10,30,26.5,119,236,75.37,3.2
2007,1,13,11,30,29.200000000000003,138,354,61.050000000000004,3.4000000000000004
2007,1,13,12,30,31.3,628,228,51.03,3.2
2007,1,13,13,30,32.7,529,318,45.77,3
2007,1,13,14,30,33.5,575,315,42.77,2.7
2007,1,13,15,30,33.800000000000004,3,278,41.51,2.5
2007,1,13,16,30,33.6,531,320,41.87,2.5
2007,1,13,17,30,32.9,9,358,43.95,2.4000000000000004
2007,1,13,18,30,31.900000000000002,393,256,47.64,2.2
2007,1,13,19,30,30.5,349,180,54.45,1.8
2007,1,13,20,30,28.6,10,90,66.4,1.4000000000000001
2007,1,13,21,30,27.1,0,0,78.97,1.3
2007,1,13,22,30,26.400000000000002,0,0,80.65,1.7000000000000002
2007,1,13,23,30,25.8,0,0,83.29,1.9000000000000001
2007,1,14,0,30,25.3,0,0,86.41,1.9000000000000001
2007,1,14,1,30,24.900000000000002,0,0,89.37,1.7000000000000002
2007,1,14,2,30,24.400000000000002,0,0,92.41,1.4000000000000001
2007,1,14,3,30,24,0,0,94.24,1.2000000000000002
2007,1,14,4,30,23.6,0,0,95.78,1.2000000000000002
2007,1,14,5,30,23.3,0,0,96.76,1.3
2007,1,14,6,30,23.200000000000003,0,0,96.54,1.4000000000000001
2007,1,14,7,30,23.1,0,0,96.24000000000001,1.5
2007,1,14,8,30,23.400000000000002,0,0,94.44,1.8
2007,1,14,9,30,24.3,19,83,90.31,2.2
2007,1,14,10,30,25.5,0,76,84.61,2.3000000000000003
2007,1,14,11,30,26.700000000000003,0,159,78.59,2.4000000000000004
2007,1,14,12,30,27.900000000000002,37,327,71.35000000000001,2.5
2007,1,14,13,30,28.900000000000002,308,393,64.11,2.6
2007,1,14,14,30,29.400000000000002,497,364,60.300000000000004,2.7
2007,1,14,15,30,29.700000000000003,277,533,57.980000000000004,2.8000000000000003
2007,1,14,16,30,29.8,905,134,56.550000000000004,2.8000000000000003
2007,1,14,17,30,29.700000000000003,571,263,55.97,2.8000000000000003
2007,1,14,18,30,29.400000000000002,287,268,56.26,2.6
2007,1,14,19,30,28.5,143,221,59.24,2
2007,1,14,20,30,26.900000000000002,130,109,69.85000000000001,1.2000000000000002
2007,1,14,21,30,25.700000000000003,0,0,80.39,0.9
2007,1,14,22,30,25.3,0,0,81.81,0.9
2007,1,14,23,30,24.900000000000002,0,0,83.13,0.8
2007,1,15,0,30,24.6,0,0,83.98,0.8
2007,1,15,1,30,24.3,0,0,84.97,0.8
2007,1,15,2,30,24.1,0,0,85.26,0.7000000000000001
2007,1,15,3,30,23.900000000000002,0,0,85.75,0.7000000000000001
2007,1,15,4,30,23.6,0,0,87.27,0.6000000000000001
2007,1,15,5,30,23.3,0,0,88.78,0.6000000000000001
2007,1,15,6,30,23,0,0,90.33,0.6000000000000001
2007,1,15,7,30,22.8,0,0,90.81,0.7000000000000001
2007,1,15,8,30,23.400000000000002,0,0,86.71000000000001,0.9
2007,1,15,9,30,25,34,98,77.83,1.3
2007,1,15,10,30,27.400000000000002,599,113,65.11,1.4000000000000001
2007,1,15,11,30,29.8,227,302,54.84,1.3
2007,1,15,12,30,31.8,505,358,47.9,1.2000000000000002
2007,1,15,13,30,33.4,865,163,42.94,1.2000000000000002
2007,1,15,14,30,34.6,887,166,39.44,1.2000000000000002
2007,1,15,15,30,35.2,897,160,37.82,1.2000000000000002
2007,1,15,16,30,35.300000000000004,877,157,37.410000000000004,1.1
2007,1,15,17,30,34.7,67,370,38.43,1.1
2007,1,15,18,30,33.800000000000004,451,251,40.35,1.1
2007,1,15,19,30,32.5,10,150,44.42,1
2007,1,15,20,30,30.6,8,91,54.51,0.9
2007,1,15,21,30,28.900000000000002,0,0,73.46000000000001,1
2007,1,15,22,30,28,0,0,73.51,1.3
2007,1,15,23,30,27.3,0,0,74.26,1.5
2007,1,16,0,30,26.6,0,0,77.09,1.6
2007,1,16,1,30,26,0,0,80.27,1.6
2007,1,16,2,30,25.400000000000002,0,0,83.21000000000001,1.7000000000000002
2007,1,16,3,30,24.900000000000002,0,0,85.87,1.7000000000000002
2007,1,16,4,30,24.5,0,0,87.68,1.6
2007,1,16,5,30,24,0,0,89.58,1.6
2007,1,16,6,30,23.700000000000003,0,0,89.91,1.7000000000000002
2007,1,16,7,30,23.400000000000002,0,0,89.85000000000001,1.7000000000000002
2007,1,16,8,30,24,0,0,85.15,2.2
2007,1,16,9,30,26,13,98,72.88,2.7
2007,1,16,10,30,28.8,232,225,58.2,2.8000000000000003
2007,1,16,11,30,31.6,781,127,46.51,2.7
2007,1,16,12,30,34.1,605,249,38.07,2.6
2007,1,16,13,30,36,539,326,32.57,2.5
2007,1,16,14,30,37.300000000000004,955,133,28.900000000000002,2.5
2007,1,16,15,30,38.1,963,130,26.1,2.4000000000000004
2007,1,16,16,30,38.300000000000004,953,123,24.37,2.4000000000000004
2007,1,16,17,30,38.1,605,264,23.41,2.5
2007,1,16,18,30,37.300000000000004,249,356,23.38,2.4000000000000004
2007,1,16,19,30,35.300000000000004,765,83,25.59,1.9000000000000001
2007,1,16,20,30,31.700000000000003,539,55,40.04,1.4000000000000001
2007,1,16,21,30,28.700000000000003,0,0,55.19,1.6
2007,1,16,22,30,27.5,0,0,54.49,2.1
2007,1,16,23,30,26.700000000000003,0,0,54.82,2.6
2007,1,17,0,30,26,0,0,56.53,3
2007,1,17,1,30,25.400000000000002,0,0,59.44,3.2
2007,1,17,2,30,24.700000000000003,0,0,63.730000000000004,3.3000000000000003
2007,1,17,3,30,24,0,0,68.57000000000001,3.3000000000000003
2007,1,17,4,30,23.400000000000002,0,0,73.27,3.1
2007,1,17,5,30,22.8,0,0,78.19,2.8000000000000003
2007,1,17,6,30,22.1,0,0,83.95,2.4000000000000004
2007,1,17,7,30,21.6,0,0,88.31,2.3000000000000003
2007,1,17,8,30,22.3,0,0,85.28,2.8000000000000003
2007,1,17,9,30,24.700000000000003,519,50,72.63,3.9000000000000004
2007,1,17,10,30,28.1,789,74,56.53,4.5
2007,1,17,11,30,31.400000000000002,914,85,42.050000000000004,4.5
2007,1,17,12,30,34.1,981,91,31.88,4.2
2007,1,17,13,30,36.1,1015,94,25.96,4
2007,1,17,14,30,37.4,1029,96,22.6,3.8000000000000003
2007,1,17,15,30,38.1,1023,99,20.8,3.8000000000000003
2007,1,17,16,30,38.300000000000004,1009,95,20.13,3.7
2007,1,17,17,30,37.9,498,366,20.44,3.6
2007,1,17,18,30,37,920,82,21.53,3.5
2007,1,17,19,30,34.9,817,70,24.66,2.8000000000000003
2007,1,17,20,30,31.3,594,49,37.77,1.9000000000000001
2007,1,17,21,30,28.700000000000003,0,0,51.08,1.8
2007,1,17,22,30,28.1,0,0,50.92,2.3000000000000003
2007,1,17,23,30,27.6,0,0,51.42,2.8000000000000003
2007,1,18,0,30,27,0,0,53.300000000000004,3.2
2007,1,18,1,30,26.200000000000003,0,0,56.53,3.4000000000000004
2007,1,18,2,30,25.400000000000002,0,0,60.19,3.5
2007,1,18,3,30,24.5,0,0,64.42,3.3000000000000003
2007,1,18,4,30,23.5,0,0,70.07000000000001,2.8000000000000003
2007,1,18,5,30,22.6,0,0,76.55,2.5
2007,1,18,6,30,21.900000000000002,0,0,81.82000000000001,2.3000000000000003
2007,1,18,7,30,21.3,0,0,86.19,2.2
2007,1,18,8,30,22,0,0,83.27,2.8000000000000003
2007,1,18,9,30,24.700000000000003,536,48,69.48,3.7
2007,1,18,10,30,28.200000000000003,796,72,54.17,3.8000000000000003
2007,1,18,11,30,31.900000000000002,909,85,39.43,3.4000000000000004
2007,1,18,12,30,34.9,970,95,27.93,2.9000000000000004
2007,1,18,13,30,36.7,1002,101,22.17,2.3000000000000003
2007,1,18,14,30,37.9,1017,103,19.17,2
2007,1,18,15,30,38.5,1018,103,17.62,1.7000000000000002
2007,1,18,16,30,38.6,1006,101,16.94,1.6
2007,1,18,17,30,38.300000000000004,582,338,16.8,1.6
2007,1,18,18,30,37.4,243,361,17.36,1.7000000000000002
2007,1,18,19,30,35.6,236,236,19.03,1.4000000000000001
2007,1,18,20,30,32.2,3,96,30.39,1.1
2007,1,18,21,30,29.200000000000003,0,0,47.08,1.2000000000000002
2007,1,18,22,30,27.700000000000003,0,0,47.97,1.5
2007,1,18,23,30,26.400000000000002,0,0,49.93,1.8
2007,1,19,0,30,25.400000000000002,0,0,52.34,2
2007,1,19,1,30,24.400000000000002,0,0,55.980000000000004,2.1
2007,1,19,2,30,23.6,0,0,59.79,2.2
2007,1,19,3,30,22.900000000000002,0,0,63.36,2.3000000000000003
2007,1,19,4,30,22.3,0,0,66.43,2.4000000000000004
2007,1,19,5,30,21.700000000000003,0,0,69.63,2.4000000000000004
2007,1,19,6,30,21.200000000000003,0,0,72.32000000000001,2.3000000000000003
2007,1,19,7,30,20.8,0,0,74.81,2.2
2007,1,19,8,30,21.700000000000003,0,0,71.61,2.6
2007,1,19,9,30,24.5,490,51,60.410000000000004,3.2
2007,1,19,10,30,28.400000000000002,757,79,45.86,3.2
2007,1,19,11,30,32,880,94,33.36,3
2007,1,19,12,30,34.7,953,100,26.84,2.7
2007,1,19,13,30,36.6,991,104,23.43,2.4000000000000004
2007,1,19,14,30,37.9,1011,106,21.14,2.3000000000000003
2007,1,19,15,30,38.7,1020,102,19.22,2.3000000000000003
2007,1,19,16,30,38.900000000000006,1011,99,17.84,2.4000000000000004
2007,1,19,17,30,38.7,986,93,16.830000000000002,2.7
2007,1,19,18,30,37.800000000000004,938,84,16.42,3
2007,1,19,19,30,35.6,847,70,17.39,2.7
2007,1,19,20,30,31.6,639,48,26.01,2.1
2007,1,19,21,30,28.5,0,0,35.17,2.3000000000000003
2007,1,19,22,30,27.3,0,0,35.17,2.8000000000000003
2007,1,19,23,30,26.3,0,0,36.84,3.1
2007,1,20,0,30,25.3,0,0,40.42,3.2
