Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,Relative Humidity,Surface Albedo,Wind Speed
2014,1,1,0,30,24.8,0,0,75.02,0.15,0.7000000000000001
2014,1,1,1,30,24,0,0,78.55,0.15,0.7000000000000001
2014,1,1,2,30,23.3,0,0,81.96000000000001,0.15,0.8
2014,1,1,3,30,22.700000000000003,0,0,84.12,0.15,0.8
2014,1,1,4,30,22,0,0,86.48,0.15,0.8
2014,1,1,5,30,21.400000000000002,0,0,88.7,0.15,0.8
2014,1,1,6,30,20.900000000000002,0,0,90.13,0.15,0.8
2014,1,1,7,30,20.6,0,0,90.39,0.15,1
2014,1,1,8,30,21.400000000000002,0,0,85.72,0.15,1.5
2014,1,1,9,30,23.6,55,556,76.67,0.15,2.3000000000000003
2014,1,1,10,30,26.1,79,785,66.28,0.15,2.5
2014,1,1,11,30,28.3,93,895,58.9,0.15,2.1
2014,1,1,12,30,30.1,98,960,53.56,0.15,1.6
2014,1,1,13,30,31.3,103,990,50.07,0.15,1.3
2014,1,1,14,30,32.1,104,1005,47.26,0.15,1.4000000000000001
2014,1,1,15,30,32.5,105,1001,45.4,0.15,1.6
2014,1,1,16,30,32.6,509,185,44.31,0.15,1.7000000000000002
2014,1,1,17,30,32.4,95,958,43.92,0.15,1.7000000000000002
2014,1,1,18,30,31.8,85,901,44.550000000000004,0.15,1.7000000000000002
2014,1,1,19,30,30.700000000000003,71,794,47.84,0.15,1.5
2014,1,1,20,30,28.3,48,562,56.88,0.15,1.2000000000000002
2014,1,1,21,30,25.900000000000002,0,0,72.48,0.15,1.1
2014,1,1,22,30,24.8,0,0,74.33,0.15,1.2000000000000002
2014,1,1,23,30,23.900000000000002,0,0,77.34,0.15,1.3
2014,1,2,0,30,23.200000000000003,0,0,81.05,0.15,1.2000000000000002
2014,1,2,1,30,22.6,0,0,84.3,0.15,1.2000000000000002
2014,1,2,2,30,22,0,0,86.9,0.15,1.1
2014,1,2,3,30,21.5,0,0,87.96000000000001,0.15,1.1
2014,1,2,4,30,21,0,0,89.12,0.15,1
2014,1,2,5,30,20.5,0,0,90.58,0.15,1
2014,1,2,6,30,20,0,0,92.37,0.15,1
2014,1,2,7,30,19.700000000000003,0,0,93.35000000000001,0.15,1.2000000000000002
2014,1,2,8,30,20.6,0,0,88.10000000000001,0.15,1.9000000000000001
2014,1,2,9,30,23.1,54,559,77.5,0.15,2.5
2014,1,2,10,30,25.900000000000002,79,783,66.63,0.15,2.6
2014,1,2,11,30,28.3,94,891,58.660000000000004,0.15,2.1
2014,1,2,12,30,30.200000000000003,103,949,52.04,0.15,1.4000000000000001
2014,1,2,13,30,31.5,109,980,47.52,0.15,1
2014,1,2,14,30,32.4,112,994,44.64,0.15,1
2014,1,2,15,30,32.9,108,1000,42.82,0.15,1
2014,1,2,16,30,33.1,103,987,41.550000000000004,0.15,1
2014,1,2,17,30,32.9,97,956,41.11,0.15,1
2014,1,2,18,30,32.300000000000004,86,901,41.71,0.15,1.1
2014,1,2,19,30,31.3,73,794,44.34,0.15,1
2014,1,2,20,30,29,49,561,53.57,0.15,0.8
2014,1,2,21,30,26.700000000000003,0,0,66.23,0.15,0.8
2014,1,2,22,30,25.5,0,0,69.3,0.15,1
2014,1,2,23,30,24.400000000000002,0,0,74.56,0.15,1.2000000000000002
2014,1,3,0,30,23.6,0,0,78.51,0.15,1.2000000000000002
2014,1,3,1,30,23,0,0,81.11,0.15,1.2000000000000002
2014,1,3,2,30,22.400000000000002,0,0,83.08,0.15,1.1
2014,1,3,3,30,21.900000000000002,0,0,85.01,0.15,1.1
2014,1,3,4,30,21.3,0,0,87.39,0.15,1.2000000000000002
2014,1,3,5,30,20.8,0,0,89.31,0.15,1.4000000000000001
2014,1,3,6,30,20.200000000000003,0,0,91.85000000000001,0.15,1.7000000000000002
2014,1,3,7,30,19.700000000000003,0,0,93.43,0.15,1.8
2014,1,3,8,30,20.5,0,0,88.01,0.15,2.4000000000000004
2014,1,3,9,30,22.900000000000002,55,543,76.24,0.15,3.2
2014,1,3,10,30,25.6,81,778,64.4,0.15,3.2
2014,1,3,11,30,28.200000000000003,94,887,55.09,0.15,2.6
2014,1,3,12,30,30.3,95,960,48.11,0.15,1.8
2014,1,3,13,30,31.700000000000003,101,990,44.21,0.15,1.1
2014,1,3,14,30,32.6,104,1002,42,0.15,0.6000000000000001
2014,1,3,15,30,33.1,104,1000,40.49,0.15,0.6000000000000001
2014,1,3,16,30,33.2,102,985,39.61,0.15,0.9
2014,1,3,17,30,32.800000000000004,97,951,39.78,0.15,1.2000000000000002
2014,1,3,18,30,32.1,100,863,40.76,0.15,1.4000000000000001
2014,1,3,19,30,30.900000000000002,84,745,44.02,0.15,1.3
2014,1,3,20,30,28.6,54,506,53.81,0.15,1.1
2014,1,3,21,30,26.400000000000002,0,0,71.44,0.15,1.1
2014,1,3,22,30,25.3,0,0,72.84,0.15,1.3
2014,1,3,23,30,24.5,0,0,74.55,0.15,1.4000000000000001
2014,1,4,0,30,23.700000000000003,0,0,77.52,0.15,1.4000000000000001
2014,1,4,1,30,23,0,0,80.98,0.15,1.4000000000000001
2014,1,4,2,30,22.400000000000002,0,0,83.89,0.15,1.4000000000000001
2014,1,4,3,30,21.900000000000002,0,0,85.87,0.15,1.4000000000000001
2014,1,4,4,30,21.400000000000002,0,0,87.52,0.15,1.5
2014,1,4,5,30,21,0,0,88.25,0.15,1.6
2014,1,4,6,30,20.5,0,0,89.33,0.15,1.8
2014,1,4,7,30,20.1,0,0,90.08,0.15,2.1
2014,1,4,8,30,20.900000000000002,0,0,84.78,0.15,2.7
2014,1,4,9,30,23.200000000000003,54,551,74.43,0.15,3.3000000000000003
2014,1,4,10,30,26,77,782,62.980000000000004,0.15,3.2
2014,1,4,11,30,28.6,91,892,53.800000000000004,0.15,2.7
2014,1,4,12,30,30.6,98,954,47.95,0.15,2
2014,1,4,13,30,32.1,103,987,44.410000000000004,0.15,1.5
2014,1,4,14,30,33,104,1000,41.85,0.15,1.2000000000000002
2014,1,4,15,30,33.6,103,1002,39.54,0.15,1.1
2014,1,4,16,30,33.800000000000004,99,989,38.14,0.15,1.2000000000000002
2014,1,4,17,30,33.6,93,958,37.62,0.15,1.4000000000000001
2014,1,4,18,30,33,85,899,38.02,0.15,1.6
2014,1,4,19,30,31.6,71,796,40.96,0.15,1.5
2014,1,4,20,30,28.900000000000002,47,566,52.33,0.15,1.3
2014,1,4,21,30,26.5,0,0,68.63,0.15,1.4000000000000001
2014,1,4,22,30,25.5,0,0,69.07000000000001,0.15,1.7000000000000002
2014,1,4,23,30,24.6,0,0,72.34,0.15,1.7000000000000002
2014,1,5,0,30,23.8,0,0,76.46000000000001,0.15,1.5
2014,1,5,1,30,23.1,0,0,80.32000000000001,0.15,1.3
2014,1,5,2,30,22.400000000000002,0,0,84.12,0.15,1.2000000000000002
2014,1,5,3,30,21.900000000000002,0,0,86.10000000000001,0.15,1.2000000000000002
2014,1,5,4,30,21.400000000000002,0,0,87.74,0.15,1.3
2014,1,5,5,30,20.900000000000002,0,0,88.98,0.15,1.4000000000000001
2014,1,5,6,30,20.3,0,0,90.79,0.15,1.5
2014,1,5,7,30,19.900000000000002,0,0,91.95,0.15,1.6
2014,1,5,8,30,20.8,0,0,86.58,0.15,2.2
2014,1,5,9,30,23.200000000000003,50,574,74.39,0.15,3
2014,1,5,10,30,26,72,798,61.68,0.15,3
2014,1,5,11,30,28.700000000000003,85,902,52.370000000000005,0.15,2.4000000000000004
2014,1,5,12,30,30.900000000000002,95,953,45.88,0.15,1.8
2014,1,5,13,30,32.300000000000004,103,981,42.44,0.15,1.5
2014,1,5,14,30,33.2,108,992,40.1,0.15,1.6
2014,1,5,15,30,33.6,532,313,38.67,0.15,1.8
2014,1,5,16,30,33.6,106,972,38.09,0.15,2.1
2014,1,5,17,30,33.300000000000004,406,360,38.300000000000004,0.15,2.4000000000000004
2014,1,5,18,30,32.300000000000004,180,0,40.19,0.15,2.6
2014,1,5,19,30,30.8,83,742,44.26,0.15,2.5
2014,1,5,20,30,28.400000000000002,54,503,55.29,0.15,2.1
2014,1,5,21,30,26.5,0,0,66.85,0.15,2.1
2014,1,5,22,30,25.5,0,0,70.34,0.15,2.2
2014,1,5,23,30,24.6,0,0,74.16,0.15,2.1
2014,1,6,0,30,23.900000000000002,0,0,77.34,0.15,1.9000000000000001
