Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,Relative Humidity,Surface Albedo,Wind Speed
2001,1,1,0,30,23.400000000000002,0,0,89.78,0.15,0.6000000000000001
2001,1,1,1,30,22.900000000000002,0,0,92.08,0.15,0.6000000000000001
2001,1,1,2,30,22.6,0,0,92,0.15,0.6000000000000001
2001,1,1,3,30,22.200000000000003,0,0,92.24,0.15,0.7000000000000001
2001,1,1,4,30,21.8,0,0,92.74,0.15,0.7000000000000001
2001,1,1,5,30,21.5,0,0,92.8,0.15,0.7000000000000001
2001,1,1,6,30,21.200000000000003,0,0,93.06,0.15,0.7000000000000001
2001,1,1,7,30,21,0,0,93.35000000000001,0.15,0.7000000000000001
2001,1,1,8,30,21.8,0,0,89.06,0.15,0.8
2001,1,1,9,30,24,32,0,81.56,0.15,0.9
2001,1,1,10,30,26.200000000000003,169,22,70.60000000000001,0.15,0.9
2001,1,1,11,30,27.3,289,14,63.9,0.15,1
2001,1,1,12,30,27.900000000000002,327,3,61.65,0.15,1.1
2001,1,1,13,30,28.5,214,0,59.800000000000004,0.15,1.2000000000000002
2001,1,1,14,30,28.900000000000002,339,1,59.01,0.15,1.3
2001,1,1,15,30,29.1,442,9,58.67,0.15,1.3
2001,1,1,16,30,28.8,439,23,59.53,0.15,1.2000000000000002
2001,1,1,17,30,28.5,388,45,60.34,0.15,1
2001,1,1,18,30,28.1,335,82,61.64,0.15,0.9
2001,1,1,19,30,27.1,193,18,63.63,0.15,0.9
2001,1,1,20,30,25.900000000000002,56,1,71.81,0.15,0.7000000000000001
2001,1,1,21,30,24.900000000000002,0,0,81.11,0.15,0.6000000000000001
2001,1,1,22,30,24.400000000000002,0,0,81.03,0.15,0.7000000000000001
2001,1,1,23,30,23.900000000000002,0,0,81.39,0.15,0.7000000000000001
2001,1,2,0,30,23.5,0,0,81.09,0.15,0.7000000000000001
2001,1,2,1,30,23,0,0,81.79,0.15,0.7000000000000001
2001,1,2,2,30,22.5,0,0,82.89,0.15,0.7000000000000001
2001,1,2,3,30,22.1,0,0,83.99,0.15,0.7000000000000001
2001,1,2,4,30,21.700000000000003,0,0,85.27,0.15,0.6000000000000001
2001,1,2,5,30,21.400000000000002,0,0,86.34,0.15,0.6000000000000001
